SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
6057841041_R04C02,0.378610085,,0,0.285845424,0.008742881,0.987874817,Female,0.507218064
6057841041_R05C01,0.616918946,,0,0.296200412,0.006472063,0.989542367,Male,0.351991992
6057841041_R05C02,5.062140308,,0,0.28322135,0.008084593,0.98869229,Female,0.510104048
6057841041_R06C01,0.870439148,,0,0.296103502,0.008581161,0.99020316,Male,0.352176253
6057841041_R06C02,5.719602402,,0,0.293256234,0.006044794,0.990111116,Male,0.346131903
8942342011_R01C01,17.49462959,,0,0.263110662,0.012003722,0.980070542,Female,0.450827363
8942342011_R01C02,7.036518336,,0,0.26619235,0.012325287,0.97890821,Female,0.457982078
8942342011_R02C01,6.775068471,,0,0.270322405,0.011502713,0.9825992,Female,0.457197491
8942342011_R02C02,1.377636567,,0,0.273357081,0.01118572,0.98032005,Male,0.32836327
8942342011_R03C01,35.8229663,,0,0.259977414,0.011131922,0.983490261,Female,0.456224262
8942342011_R03C02,0.716529789,,0,0.272067065,0.011784402,0.982211824,Male,0.330256911
8942342011_R04C01,9.51806768,,0,0.268023913,0.010590917,0.98497683,Male,0.322655313
8942342011_R04C02,10.53583061,,0,0.264477859,0.010720459,0.984372033,Male,0.319579975
8942342011_R05C01,7.324155222,,0,0.266795774,0.010967878,0.982883686,Male,0.32167481
8942342011_R05C02,8.124526418,,0,0.272887005,0.011518399,0.984944878,Male,0.327602241
8942342011_R06C01,0.263685206,,0,0.270127066,0.010896726,0.985545976,Male,0.324224161
8942342011_R06C02,26.16719767,,0,0.266385193,0.010118435,0.986678578,Male,0.319959071
8942342019_R01C01,35.03266151,,0,0.261157597,0.012268475,0.973545503,Female,0.454593095
8942342019_R01C02,40.68979092,,0,0.258987681,0.012154343,0.976365128,Female,0.456940255
8942342019_R02C01,20.34482637,,0,0.264738236,0.012175743,0.977713646,Male,0.32045141
8942342019_R02C02,5.134824359,,0,0.265035456,0.011585865,0.980487476,Male,0.32718551
8942342019_R03C01,10.88153989,,0,0.26446146,0.012175952,0.980481754,Male,0.319709178
8942342019_R03C02,13.86454573,,0,0.2683356,0.011896305,0.981544492,Male,0.324331097
8942342019_R04C01,10.45077733,,0,0.267355127,0.011962486,0.981363306,Male,0.324017863
8942342019_R04C02,2.989311635,,0,0.276597654,0.01139331,0.983209562,Female,0.476152531
8942342019_R05C01,8.068411537,,0,0.27292874,0.012064008,0.98151394,Female,0.479617811
8942342019_R05C02,4.233072119,,0,0.274096568,0.010830516,0.983915041,Male,0.329901378
8942342019_R06C01,0.263756026,,0,0.264379587,0.008438794,0.987842526,Male,0.334021087
8942342019_R06C02,6.658214805,,0,0.259322858,0.008165103,0.987943665,Male,0.315624456
8942342031_R01C01,2.879222018,,0,0.258535006,0.011517266,0.968554863,Female,0.446298575
8942342031_R01C02,8.226249625,,0,0.255288942,0.011984411,0.974149423,Male,0.307384589
8942342031_R02C01,10.23027437,,0,0.261035913,0.012455564,0.973321597,Male,0.314446787
8942342031_R03C01,5.801218788,,0,0.261021614,0.012070616,0.978364613,Male,0.31676626
8942342031_R03C02,7.660485794,,0,0.257263603,0.011817787,0.977782818,Female,0.446549517
8942342031_R04C01,6.921024459,,0,0.260254449,0.010215289,0.980259686,Male,0.315658282
8942342031_R04C02,4.858934983,,0,0.267823771,0.011165066,0.97983085,Male,0.321917346
8942342031_R05C01,1.260385157,,0,0.276509161,0.010397262,0.982433446,Female,0.475293648
8942342031_R05C02,4.583344449,,0,0.273044598,0.011328312,0.982516494,Female,0.470280534
8942342031_R06C01,7.964434152,,0,0.265856209,0.010453835,0.984614347,Female,0.474120116
8942342031_R06C02,2.61671885,,0,0.270496577,0.010173531,0.984575468,Male,0.327074171
8942342035_R01C01,7.352078767,,0,0.258136723,0.012879001,0.974950433,Male,0.311784833
8942342035_R01C02,6.395611366,,0,0.257974861,0.011720378,0.972956348,Male,0.30930721
8942342035_R02C01,43.17494777,,0,0.261401854,0.013562633,0.975895189,Male,0.319931968
8942342035_R02C02,0.217707447,,0,0.264033649,0.01270734,0.974115037,Female,0.450602902
8942342035_R03C01,39.05511449,,0,0.260590767,0.011786912,0.979356166,Female,0.456013961
8942342035_R03C02,1.882274157,,0,0.271781508,0.012803171,0.976600838,Female,0.46742044
8942342035_R04C02,2.785840007,,0,0.271886368,0.010472512,0.97894314,Female,0.468441858
8942342035_R05C01,0.228216897,,0,0.266067213,0.011476809,0.980862924,Male,0.322402756
8942342035_R05C02,6.158268159,,0,0.269681841,0.011963479,0.982089835,Female,0.464694573
8942342035_R06C01,2.781748143,,0,0.274180284,0.011037016,0.983746979,Male,0.3292212
8942342035_R06C02,0.734393276,,0,0.272986291,0.010882564,0.982780813,Female,0.464603062
8942351165_R01C01,10.35016843,,0,0.256315641,0.012242635,0.972238363,Female,0.431801434
8942351165_R01C02,6.102585417,,0,0.255503846,0.011280524,0.973616024,Female,0.438251055
8942351165_R02C01,2.7048743,,0,0.264270652,0.010481572,0.978333615,Male,0.315680148
8942351165_R02C02,7.442709566,,0,0.257318664,0.011673909,0.974994375,Male,0.312632758
8942351165_R03C01,37.26135368,,0,0.25810978,0.01225198,0.978887147,Female,0.443274296
8942351165_R03C02,6.066114439,,0,0.261009266,0.012045642,0.978378343,Male,0.31732041
8942351165_R04C02,2.084293124,,0,0.272303814,0.012101071,0.979744093,Female,0.473027386
8942351165_R05C02,8.105514494,,0,0.263187863,0.011378431,0.981325121,Female,0.456632749
8942351165_R06C01,5.524441974,,0,0.263350855,0.010077537,0.982679109,Female,0.47180372
8942351165_R06C02,1.057128107,,0,0.270835521,0.011120125,0.983409577,Male,0.326415727
8942351188_R01C01,0.077942658,,0,0.252585423,0.011743445,0.976082772,Male,0.308106071
8942351188_R01C02,4.931489541,,0,0.253725134,0.012330211,0.977383003,Male,0.307513329
8942351188_R02C01,16.4828125,,0,0.253903928,0.011239589,0.980304312,Male,0.308891116
8942351188_R02C02,34.81349567,,0,0.258883493,0.01138754,0.979224182,Female,0.452033346
8942351188_R03C01,2.978669199,,0,0.267740885,0.011519344,0.980357802,Female,0.457168843
8942351188_R03C02,11.49151301,,0,0.264651235,0.012366516,0.979814762,Female,0.452906647
8942351188_R04C01,9.400382962,,0,0.271123609,0.012022787,0.983067529,Male,0.325856888
8942351188_R04C02,0.673203745,,0,0.268960011,0.011912448,0.9829928,Female,0.451952257
8942351188_R05C01,3.62687352,,0,0.280190425,0.011632717,0.983396062,Male,0.334850579
8942351188_R05C02,10.0518987,,0,0.267132888,0.0111139,0.983602841,Male,0.321182441
8942351188_R06C01,2.895509171,,0,0.278507229,0.011513529,0.984828666,Male,0.331385667
8942351188_R06C02,0.649564498,,0,0.275518793,0.011927537,0.984497839,Male,0.330748826
8942351216_R01C01,0.113881922,,0,0.262346521,0.010483487,0.978018475,Female,0.428532949
8942351216_R01C02,10.76015479,,0,0.259450719,0.01020096,0.975428542,Male,0.312005928
8942351216_R02C01,0.220330867,,0,0.265550579,0.01128168,0.977690566,Female,0.457233644
8942351216_R02C02,0.275067846,,0,0.266820998,0.010204252,0.979324847,Female,0.470536766
8942351216_R03C01,2.218751831,,0,0.271513342,0.01051421,0.981399345,Female,0.457299301
8942351216_R03C02,27.65899442,,0,0.258783181,0.011580758,0.981153251,Female,0.447553274
8942351216_R04C01,2.704147248,,0,0.273722297,0.009827889,0.982422748,Female,0.469303618
8942351216_R04C02,12.97242711,,0,0.264562674,0.009844709,0.982923505,Male,0.320011132
8942351216_R05C01,5.369405596,,0,0.276134807,0.011316002,0.984047725,Female,0.469417229
8942351216_R05C02,5.682011427,,0,0.269572701,0.009164249,0.983251006,Female,0.467092156
8942351216_R06C01,23.4064226,,0,0.270342844,0.010521083,0.984840537,Female,0.481729978
8942351216_R06C02,32.71589013,,0,0.262685473,0.010217207,0.985081829,Female,0.462313701
8942351257_R01C01,0.105048442,,0,0.262360078,0.009990175,0.976671234,Female,0.432320812
8942351257_R01C02,1.10521056,,0,0.261577219,0.01122297,0.974451984,Female,0.445227046
8942351257_R02C01,18.86194865,,0,0.257662879,0.011013479,0.981661943,Male,0.310539202
8942351257_R02C02,3.329372439,,0,0.26141196,0.011370398,0.979945207,Male,0.313798862
8942351257_R03C01,2.457012384,,0,0.274147183,0.011432041,0.983074649,Male,0.331806396
8942351257_R03C02,1.129012535,,0,0.275409207,0.012361912,0.981706902,Female,0.459450076
8942351257_R04C01,44.40992734,,0,0.267575261,0.011405276,0.98296719,Male,0.32358317
8942351257_R04C02,3.589679613,,0,0.272461397,0.012209849,0.983801467,Female,0.476798987
8942351257_R05C01,27.65445457,,0,0.272326968,0.011804811,0.984531281,Female,0.483997853
8942351257_R05C02,7.010011082,,0,0.266309369,0.011410161,0.984116622,Female,0.456752191
8942351257_R06C01,11.92261822,,0,0.261776514,0.009969271,0.985562549,Female,0.456297639
8942351257_R06C02,36.19655718,,0,0.264947964,0.010463084,0.983631346,Female,0.456075917
8963274003_R01C01,6.224523219,,0,0.264053945,0.010663803,0.977742698,Male,0.318656142
8963274003_R01C02,21.63318289,,0,0.259075844,0.010934446,0.979511272,Female,0.43224132
8963274003_R02C01,2.647010007,,0,0.273209021,0.010789725,0.980494083,Male,0.328256729
8963274003_R02C02,18.26306329,,0,0.268387996,0.012387122,0.981539889,Female,0.453248661
8963274003_R03C01,21.23132036,,0,0.272242019,0.010747038,0.982257302,Female,0.496006828
8963274003_R03C02,6.235750272,,0,0.271695286,0.011183896,0.981186885,Male,0.334765623
8963274003_R04C01,0.42916961,,0,0.275859272,0.010891267,0.984413889,Female,0.483201491
8963274003_R04C02,9.200381762,,0,0.269214998,0.011592815,0.984092655,Male,0.329621118
8963274003_R05C01,3.117752906,,0,0.282465005,0.011905306,0.983619542,Male,0.343733219
8963274003_R05C02,6.212762691,,0,0.270418399,0.011516828,0.983688371,Male,0.355119219
8963274003_R06C01,0.544937435,,0,0.27457993,0.010689207,0.984473522,Male,0.340053265
8963274003_R06C02,23.72083947,,0,0.270163066,0.009643447,0.98521266,Female,0.469584769
8963274005_R01C01,13.62496982,,0,0.259314711,0.010644579,0.97883758,Male,0.31036511
8963274005_R01C02,4.882288824,,0,0.258983231,0.011288994,0.977313566,Male,0.312057943
8963274005_R02C02,1.395332804,,0,0.267769493,0.010252466,0.978899805,Male,0.319254879
8963274005_R03C01,48.73343778,,0,0.260028292,0.009794606,0.98079364,Female,0.450061384
8963274005_R03C02,1.096122463,,0,0.276033659,0.010227179,0.981434402,Male,0.331149939
8963274005_R04C01,10.76544696,,0,0.262255805,0.009908752,0.984067203,Male,0.316954537
8963274005_R04C02,-0.20486568,Negative DNAm age,0,0.268756687,0.01106826,0.982021463,Female,0.462617198
8963274005_R05C01,30.1841357,,0,0.265824302,0.009479375,0.983243805,Female,0.459325035
8963274005_R05C02,5.267833887,,0,0.271261886,0.009841753,0.984060639,Male,0.325417283
8963274005_R06C01,0.644840515,,0,0.264651518,0.010114573,0.983023683,Male,0.319575159
8963274005_R06C02,14.08168799,,0,0.269202911,0.011115826,0.98456161,Female,0.47511128
8963274006_R01C01,8.169221531,,0,0.263807204,0.009810326,0.976034104,Female,0.463592734
8963274006_R01C02,7.552498611,,0,0.272694091,0.012148345,0.978710242,Male,0.328954763
8963274006_R02C01,14.63278756,,0,0.261375898,0.011807368,0.981902701,Female,0.438682328
8963274006_R02C02,0.5839778,,0,0.283106865,0.011938554,0.980727101,Female,0.484136446
8963274006_R03C01,32.78884825,,0,0.263702568,0.011579784,0.981988444,Female,0.449295547
8963274006_R03C02,4.88608723,,0,0.272180038,0.012332101,0.981982886,Female,0.47186223
8963274006_R04C01,31.93106963,,0,0.262890843,0.010867479,0.984441183,Female,0.460571777
8963274006_R04C02,6.198712082,,0,0.274819645,0.012127796,0.983696802,Female,0.478829596
8963274006_R05C01,4.025449248,,0,0.274642409,0.011533994,0.985621681,Female,0.463207535
8963274006_R05C02,4.288252925,,0,0.272001491,0.01095328,0.983259716,Female,0.480269768
8963274006_R06C02,3.703970928,,0,0.266906997,0.010926389,0.985304408,Female,0.467917492
8963274012_R01C01,22.95697825,,0,0.259044142,0.012372916,0.977976886,Female,0.418477883
8963274012_R01C02,8.555500492,,0,0.264901083,0.011432058,0.979183029,Female,0.478087657
8963274012_R02C01,27.0006659,,0,0.265143176,0.012124754,0.979220977,Male,0.31798308
8963274012_R02C02,8.013805626,,0,0.268623087,0.011706438,0.980188639,Female,0.461538474
8963274012_R03C01,6.526808587,,0,0.26881361,0.010862957,0.981821322,Male,0.327413621
8963274012_R03C02,10.34135272,,0,0.269971132,0.012162111,0.983553777,Male,0.325738298
8963274012_R04C01,0.091252701,,0,0.285206376,0.011771961,0.983040898,Female,0.500809974
8963274012_R04C02,11.55370859,,0,0.266987752,0.011476489,0.983646426,Male,0.318310727
8963274012_R05C02,2.870113748,,0,0.282001825,0.010883406,0.98507702,Female,0.490853999
8963274012_R06C01,3.76969412,,0,0.274610257,0.010000286,0.985544988,Female,0.491904343
8963274012_R06C02,4.337336784,,0,0.275562857,0.010109234,0.986722611,Male,0.330032178
8963274021_R01C01,18.03191872,,0,0.256573313,0.011875886,0.977016976,Female,0.436728118
8963274021_R01C02,11.9149371,,0,0.262920005,0.012558248,0.973842148,Male,0.312657578
8963274021_R02C01,4.507329943,,0,0.267904421,0.010300749,0.978767704,Male,0.318116428
8963274021_R02C02,14.60678631,,0,0.260442212,0.013276431,0.975422507,Male,0.313910115
8963274021_R03C01,5.922291079,,0,0.266689702,0.010920092,0.980325371,Male,0.31879185
8963274021_R03C02,5.930754747,,0,0.263652651,0.013092581,0.979706413,Female,0.445793638
8963274021_R04C01,2.859003908,,0,0.271415996,0.011878824,0.982145151,Female,0.458433782
8963274021_R04C02,1.179498873,,0,0.268422281,0.011491652,0.980651293,Male,0.323796941
8963274021_R05C01,7.888253004,,0,0.264427322,0.010838035,0.981682071,Male,0.318748561
8963274021_R05C02,2.22027659,,0,0.267987478,0.011475969,0.983186344,Female,0.445157727
8963274021_R06C01,17.05699133,,0,0.268617545,0.010387021,0.983906635,Male,0.321388024
8963274021_R06C02,0.340247747,,0,0.26719388,0.010479924,0.983731944,Male,0.322796816
8963274023_R01C01,1.042719722,,0,0.264205544,0.011110617,0.978517076,Male,0.31740525
8963274023_R01C02,5.151873563,,0,0.252709267,0.01177165,0.976694323,Male,0.298742146
8963274023_R02C01,0.504896004,,0,0.260780457,0.011461808,0.979382542,Male,0.316321175
8963274023_R02C02,0.440257738,,0,0.266346797,0.011822615,0.979912635,Male,0.315184268
8963274023_R03C01,3.751243637,,0,0.263422605,0.009809225,0.981205363,Male,0.313678703
8963274023_R03C02,0.657562178,,0,0.255973298,0.01081934,0.981034013,Female,0.420910183
8963274023_R04C01,6.55480628,,0,0.263288733,0.011222239,0.982349963,Male,0.315055927
8963274023_R04C02,6.480876098,,0,0.263208133,0.010476769,0.982452401,Female,0.45495956
8963274023_R05C01,1.795339684,,0,0.266657322,0.010630075,0.98598849,Male,0.316653304
8963274023_R05C02,7.254934853,,0,0.269566445,0.01106336,0.983907578,Female,0.455905546
8963274023_R06C01,9.40249179,,0,0.261032005,0.011129477,0.984920855,Female,0.437878738
8963274023_R06C02,3.760506553,,0,0.25627464,0.009551691,0.98476803,Male,0.305443458
8963274054_R01C01,0.205446309,,0,0.261289379,0.011467625,0.97776524,Male,0.312365711
8963274054_R01C02,14.61559835,,0,0.261035738,0.012701001,0.976304257,Male,0.311913728
8963274054_R02C01,40.0950847,,0,0.259540356,0.01111696,0.979131071,Male,0.310844638
8963274054_R02C02,15.75031546,,0,0.266565266,0.0118224,0.979803189,Male,0.321723107
8963274054_R03C01,7.092182032,,0,0.270859896,0.012595377,0.979732336,Female,0.470504575
8963274054_R03C02,13.54115594,,0,0.26401939,0.01122593,0.980280752,Male,0.314884786
8963274054_R04C01,28.61092312,,0,0.269229452,0.012043449,0.981285897,Female,0.479620395
8963274054_R04C02,52.6366338,,0,0.262980219,0.011962718,0.98227616,Male,0.313348113
8963274054_R05C01,17.3464808,,0,0.270289649,0.01132398,0.983815326,Male,0.324459462
8963274054_R05C02,5.508175154,,0,0.268659787,0.011248513,0.981563616,Male,0.321014714
8963274054_R06C01,9.13099251,,0,0.270268827,0.011220414,0.982944811,Male,0.323944172
8963274054_R06C02,7.73989014,,0,0.269474194,0.010855044,0.984291538,Male,0.321746935
8963274113_R01C02,7.433422916, WARNING: meanMethBySample is < 0.25,0,0.2479992,0.014741505,0.971294878,Female,0.423569065
8963274113_R02C01,11.58397832,,0,0.256216087,0.01252844,0.978204311,Female,0.433103992
8963274113_R02C02,16.1210072,,0,0.263942898,0.012339534,0.974011868,Male,0.313186366
8963274113_R03C01,6.191634084,,0,0.26681649,0.012277902,0.978839751,Male,0.320531496
8963274113_R03C02,8.315554507,,0,0.256890732,0.01341785,0.976717405,Female,0.450155065
8963274113_R04C01,18.94525818,,0,0.263543379,0.011064992,0.980968417,Male,0.31666844
8963274113_R04C02,7.08613434,,0,0.261818033,0.013603986,0.978852605,Female,0.440106667
8963274113_R05C01,6.956904946,,0,0.266567375,0.010470085,0.980989018,Male,0.319779792
8963274113_R05C02,2.852507,,0,0.272576329,0.011496851,0.9806121,Female,0.45791241
8963274113_R06C01,0.136387816,,0,0.266255932,0.010974451,0.981355118,Female,0.459056413
8963274113_R06C02,15.31513772,,0,0.262801838,0.011174413,0.981931355,Male,0.315757133
8963291098_R01C01,-0.068356775,Negative DNAm age,0,0.260369046,0.011067505,0.974600341,Female,0.421148803
8963291098_R02C01,6.161383447,,0,0.254727885,0.010763726,0.980593778,Male,0.311695087
8963291098_R02C02,2.286253265,,0,0.27626409,0.010753525,0.979801707,Male,0.334188538
8963291098_R03C01,45.68394215,,0,0.25282214,0.010775944,0.981241207,Male,0.324905461
8963291098_R03C02,0.279948437,,0,0.264454544,0.010205597,0.981588614,Male,0.320194005
8963291098_R04C01,1.159585273,,0,0.266072424,0.01146653,0.9826369,Female,0.473889374
8963291098_R04C02,17.59274162,,0,0.261212724,0.01025472,0.98257954,Female,0.477507027
8963291098_R05C01,0.935243374,,0,0.27830881,0.009452755,0.98470062,Male,0.33666577
8963291098_R05C02,5.794330123,,0,0.261480271,0.008871668,0.982955996,Female,0.441608848
8963291098_R06C01,4.77683945,,0,0.271210235,0.009069551,0.985155065,Male,0.320978683
8963291098_R06C02,6.341372539,,0,0.266952936,0.009392081,0.983883651,Male,0.323362978
8963291123_R01C01,13.0934593,,0,0.252344703,0.011532788,0.97371588,Male,0.3038061
8963291123_R02C01,5.696689728,,0,0.257089644,0.010605765,0.978452891,Female,0.438852078
8963291123_R02C02,9.496447304,,0,0.260331329,0.010355944,0.977734392,Female,0.448651677
8963291123_R03C01,0.254341428,,0,0.266757082,0.011477845,0.980209854,Female,0.472519064
8963291123_R03C02,11.30769386,,0,0.256469999,0.011792295,0.97905413,Female,0.446203021
8963291123_R04C01,10.70966632,,0,0.263985198,0.011657111,0.981815984,Male,0.315665972
8963291123_R04C02,2.881925479,,0,0.267865208,0.011846992,0.981692453,Male,0.320672113
8963291123_R05C01,6.716769636,,0,0.266778997,0.010527081,0.98267748,Male,0.320823567
8963291123_R05C02,7.964515251,,0,0.267812509,0.010675424,0.982519137,Female,0.471581895
8963291123_R06C01,5.975289395,,0,0.272058543,0.009069727,0.983841932,Male,0.324556459
8963291123_R06C02,0.662475119,,0,0.264716315,0.009217761,0.98390102,Male,0.318063007
8963291133_R01C01,0.305018109,,0,0.268256238,0.011204337,0.979577808,Female,0.453339436
8963291133_R02C01,-0.039580525,Negative DNAm age,0,0.276801371,0.011685289,0.979249241,Female,0.487207848
8963291133_R02C02,34.25486321,,0,0.27155212,0.012567714,0.977482441,Male,0.324341518
8963291133_R03C01,3.819806674,,0,0.276968951,0.012049993,0.981336486,Female,0.469975229
8963291133_R03C02,3.564607007,,0,0.280667405,0.012163871,0.982410005,Male,0.335197179
8963291133_R04C01,2.904013741,,0,0.28280803,0.011823932,0.983103351,Female,0.492969334
8963291133_R04C02,13.16223138,,0,0.270788541,0.0119634,0.982299052,Male,0.324758393
8963291133_R05C01,42.02387653,,0,0.275113527,0.010571334,0.984015138,Male,0.330909947
8963291133_R05C02,19.71275035,,0,0.26973661,0.010559708,0.984223911,Female,0.452898468
8963291133_R06C01,-0.077685628,Negative DNAm age,0,0.277693472,0.010563614,0.985242517,Female,0.485527431
8963291133_R06C02,28.60237589,,0,0.266394882,0.010500232,0.983500116,Female,0.459252676
8963291134_R01C01,25.79426523,,0,0.257083299,0.011628645,0.979990801,Male,0.309173156
8963291134_R01C02,3.770449685,,0,0.259230257,0.012105656,0.975327378,Male,0.311465092
8963291134_R02C01,25.19552476,,0,0.258365825,0.011897834,0.981137806,Male,0.312128991
8963291134_R02C02,6.73610905,,0,0.266181438,0.012636736,0.979312035,Male,0.319978302
8963291134_R03C01,13.37659796,,0,0.270458115,0.012043182,0.98113577,Male,0.323198071
8963291134_R03C02,0.348061777,,0,0.268035371,0.011507402,0.979257996,Male,0.32372046
8963291134_R04C01,16.7644584,,0,0.266088454,0.010997239,0.981881565,Female,0.468999685
8963291134_R04C02,11.25097139,,0,0.268075247,0.010857201,0.982094816,Male,0.32207456
8963291134_R05C02,11.99978579,,0,0.269032737,0.01022887,0.983889723,Male,0.321611391
8963291134_R06C01,17.26499187,,0,0.273365992,0.009839929,0.985287612,Male,0.328304042
8963291134_R06C02,7.357481264,,0,0.272650433,0.009706566,0.98429709,Male,0.325609187
9296930063_R01C01,5.292346119,,0,0.25326565,0.00927705,0.97488211,Male,0.29514059
9296930063_R01C02,0.50063192,,0,0.262585727,0.010646615,0.979903776,Female,0.456128662
9296930063_R02C01,12.36506213,,0,0.264398897,0.010265379,0.981102608,Male,0.336001695
9296930063_R02C02,12.68022151,,0,0.25849418,0.00967752,0.981916789,Male,0.369018726
9296930063_R03C02,0.297534472,,0,0.265317213,0.010005143,0.982758537,Male,0.347091464
9296930063_R04C01,-0.130079635,Negative DNAm age,0,0.269726319,0.010902734,0.982027846,Female,0.459393018
9296930063_R04C02,0.345814709,,0,0.264538993,0.009167463,0.984483992,Female,0.445713778
9296930063_R05C01,10.22902765,,0,0.262784897,0.010485189,0.984510356,Male,0.319947752
9296930063_R05C02,4.227349066,,0,0.264401609,0.009882467,0.983669523,Male,0.362339941
9296930063_R06C01,7.359525679,,0,0.263948684,0.010351692,0.986397289,Male,0.315181855
9296930063_R06C02,0.179940331,,0,0.270723756,0.00971066,0.985539141,Male,0.332215348
9296930102_R01C01,9.088830951,,0,0.26288901,0.010558955,0.98257184,Female,0.454952464
9296930102_R01C02,3.07042056,,0,0.263997384,0.011871363,0.979748379,Male,0.324846037
9296930102_R02C01,7.31020316,,0,0.266599164,0.011201642,0.982722447,Male,0.319655371
9296930102_R02C02,10.75844785,,0,0.260997386,0.0120308,0.982321184,Female,0.448745933
9296930102_R03C01,24.96753187,,0,0.261668702,0.01175076,0.983481943,Male,0.319777381
9296930102_R03C02,29.18462769,,0,0.263911063,0.012581568,0.982236893,Female,0.465218639
9296930102_R04C01,14.96819568,,0,0.263921575,0.010044154,0.985148059,Female,0.454843937
9296930102_R04C02,7.039805633,,0,0.271121264,0.01092111,0.984408347,Male,0.326410286
9296930102_R05C01,-0.233141316,Negative DNAm age,0,0.257896752,0.008471981,0.983533469,Male,0.309650944
9296930102_R05C02,4.693538394,,0,0.27151889,0.010488647,0.984691742,Male,0.334804536
9296930102_R06C01,6.741972746,,0,0.268692416,0.010294189,0.985305709,Male,0.355940535
9296930102_R06C02,0.15229702,,0,0.278543427,0.010161674,0.986017606,Female,0.481154663
9296930109_R01C01,0.221746452,,0,0.260743566,0.012120006,0.976964956,Male,0.319958537
9296930109_R01C02,14.71970747,,0,0.260906356,0.011829024,0.97911668,Male,0.352922399
9296930109_R02C01,4.308377845,,0,0.263574188,0.01150329,0.981217547,Female,0.443209429
9296930109_R02C02,38.17217951,,0,0.260697225,0.011259285,0.979842322,Female,0.444412642
9296930109_R03C01,0.355373357,,0,0.268083125,0.010713137,0.982533584,Male,0.341355234
9296930109_R03C02,1.801830888,,0,0.272720273,0.011394489,0.981950164,Male,0.331424862
9296930109_R04C01,8.764960166,,0,0.268237738,0.012165867,0.982174002,Male,0.325118868
9296930109_R04C02,6.684096216,,0,0.272149643,0.012067081,0.982897844,Male,0.327741131
9296930109_R05C01,0.34858884,,0,0.264319857,0.012436926,0.982679544,Male,0.338243448
9296930109_R05C02,0.485339687,,0,0.27179289,0.010912789,0.984748482,Male,0.32903673
9296930109_R06C01,2.660103843,,0,0.276119842,0.010121138,0.985310624,Male,0.369357383
9296930109_R06C02,19.53343178,,0,0.264399896,0.010523968,0.984937294,Male,0.317969783
9296930111_R01C01,3.046458043,,0,0.270451166,0.010643117,0.978550803,Male,0.330579546
9296930111_R01C02,0.410485977,,0,0.270753104,0.01110945,0.980270863,Male,0.338377013
9296930111_R02C01,4.910601454,,0,0.268544464,0.009507124,0.981858854,Female,0.488634646
9296930111_R02C02,4.993211233,,0,0.271433484,0.011087837,0.982252389,Male,0.342184181
9296930111_R03C01,6.976281737,,0,0.270684292,0.011071816,0.982316052,Male,0.327016098
9296930111_R03C02,8.112106019,,0,0.27375519,0.01060179,0.98323443,Female,0.478513354
9296930111_R04C01,3.90351059,,0,0.274893035,0.009280443,0.985665054,Male,0.330495161
9296930111_R04C02,1.898189106,,0,0.275770952,0.011092749,0.984544152,Male,0.335912533
9296930111_R05C01,1.50245715,,0,0.270856123,0.011156344,0.986751701,Male,0.32188569
9296930111_R05C02,57.06640531,,0,0.266430855,0.010083534,0.985141161,Female,0.45880686
9296930111_R06C01,5.460336051,,0,0.270328885,0.010681605,0.987194454,Male,0.326757275
9296930111_R06C02,3.784803436,,0,0.277403577,0.010719002,0.985357951,Male,0.332312833
9296930133_R01C01,1.014832145,,0,0.266099135,0.011104012,0.980353284,Male,0.317619584
9296930133_R01C02,6.704735511,,0,0.260915344,0.011766454,0.97943447,Female,0.439075664
9296930133_R02C01,28.55576733,,0,0.268417983,0.011356585,0.981589866,Male,0.32447627
9296930133_R02C02,2.257310042,,0,0.269797194,0.012133427,0.98350457,Male,0.353450669
9296930133_R03C01,7.249971937,,0,0.268969577,0.011736821,0.982805932,Male,0.323228948
9296930133_R03C02,16.29491585,,0,0.269081269,0.011369944,0.984344194,Female,0.466483657
9296930133_R04C01,-0.241050331,Negative DNAm age,0,0.267733082,0.010501112,0.985786214,Female,0.4374355
9296930133_R04C02,52.38809244,,0,0.264257466,0.010489833,0.985173707,Male,0.314216344
9296930133_R05C01,1.451942964,,0,0.2778097,0.011307012,0.986230191,Male,0.365487686
9296930133_R05C02,42.54819487,,0,0.269752513,0.010190013,0.985338199,Male,0.320414165
9296930133_R06C01,1.056982698,,0,0.26719222,0.008449543,0.986706357,Female,0.445651018
9296930133_R06C02,65.43892974,,0,0.277312044,0.010168901,0.986149269,Male,0.330413643
9296930134_R01C01,10.33408922,,0,0.253114685,0.010440312,0.979714811,Male,0.299553438
9296930134_R01C02,8.619115767,,0,0.266911465,0.011941284,0.976844377,Male,0.331257408
9296930134_R02C01,41.20979674,,0,0.262046732,0.011169311,0.981262094,Female,0.465256672
9296930134_R02C02,0.835392524,,0,0.277976364,0.010965711,0.982539413,Female,0.475318437
9296930134_R03C01,0.075784196,,0,0.265625958,0.012159005,0.983337029,Male,0.326914244
9296930134_R04C01,4.7498739,,0,0.268669327,0.01144065,0.985141942,Male,0.332973033
9296930134_R04C02,9.40720183,,0,0.261733635,0.009823263,0.984480978,Male,0.318730618
9296930134_R05C01,5.374150802,,0,0.265512217,0.010276116,0.985268334,Female,0.454662676
9296930134_R05C02,-0.11462959,Negative DNAm age,0,0.264145498,0.010383347,0.985574518,Female,0.462213059
